Date,Ticker,Open,High,Low,Close,Volume,Daily_Return,MA_7,MA_21,Volatility,Target
2023-12-29,HDFCBANK.NS,825.9057143332578,834.6174011041943,825.4190285852712,831.8676147460938,25011426,830.8676147460938,821.4420863560268,801.9966779436384,9.467744312344209,0
2024-01-01,HDFCBANK.NS,830.285869252277,831.8189412093673,823.4722689184366,826.4410400390625,14239686,825.4410400390625,824.2996303013393,805.2250249953497,6.83793459844465,1
2024-01-02,HDFCBANK.NS,826.781764297971,828.7285072707376,821.8661907638304,826.927734375,29242092,825.927734375,825.1617693219866,808.5553443545386,6.716165644114863,0
2024-01-03,HDFCBANK.NS,828.3391176569097,829.6531453722021,812.2541304155426,814.1765747070312,28389762,813.1765747070312,825.3043038504464,810.0269891648065,6.423690672443219,1
2024-01-04,HDFCBANK.NS,816.6586975811834,824.9079973714623,813.1058678027235,822.91259765625,26734056,821.91259765625,825.8883231026786,811.5832287016369,5.900948813218496,0
2024-01-05,HDFCBANK.NS,821.1118889384027,829.7505611476026,811.8405014795056,818.7027587890625,31889470,817.7027587890625,824.4213082449777,812.8439737955729,6.271448141004225,0
2024-01-08,HDFCBANK.NS,816.9020369293803,818.7757651976441,807.8983504931613,809.577392578125,17998470,808.577392578125,821.5151018415179,813.6087675548736,7.820497985711614,0
2024-01-09,HDFCBANK.NS,811.3781093874959,816.5613241836867,801.4497088247701,803.2747802734375,25326888,802.2747802734375,817.4304112025669,813.5461919875372,8.904147503860935,1
2024-01-10,HDFCBANK.NS,799.6246288205809,807.8739279163432,798.8459435594566,805.9271850585938,16115824,804.9271850585938,814.4998604910714,813.6609090169271,8.819664997462565,0
2024-01-11,HDFCBANK.NS,807.8983430417109,809.309743595266,799.6246853117656,802.5447998046875,18314010,801.5447998046875,811.016584123884,813.994640531994,7.855548686476042,0
2024-01-12,HDFCBANK.NS,804.0048258385641,805.95156875827,795.0497965259408,798.7485961914062,19773552,797.7485961914062,808.8125871930804,814.2333461216518,8.9141520546678,1
2024-01-15,HDFCBANK.NS,801.9120099654888,818.0700109690749,799.9166104629336,814.1278686523438,28320356,813.1278686523438,807.5576259068081,814.7582688104538,7.014153171051193,1
2024-01-16,HDFCBANK.NS,814.2252545636514,819.4084696501124,806.9736250528656,817.2183837890625,25322500,816.2183837890625,807.3455723353794,815.2820347377232,6.633143512168583,0
2024-01-17,HDFCBANK.NS,764.0965828252033,777.1397839265529,743.8504686909188,748.279296875,170145236,747.279296875,798.5887015206473,812.5426897321429,23.133871008480618,0
2024-01-18,HDFCBANK.NS,727.1084960821111,737.32889662945,720.3192537681881,723.2880249023438,161070930,722.2880249023438,787.1620221819196,808.6781732468378,36.38980051046386,0
2024-01-19,HDFCBANK.NS,732.924355486129,735.0171279009493,714.6493418669147,715.744384765625,109600538,714.744384765625,774.2787649972098,804.3594185965402,43.84024953105966,0
2024-01-23,HDFCBANK.NS,712.9945662952517,717.7153939258839,693.527137863982,694.6708374023438,115469402,693.6708374023438,758.8681989397321,798.3488507952009,50.67520672939558,1
2024-01-24,HDFCBANK.NS,671.7479491345199,709.8067477739886,671.7479491345199,708.5657348632812,86004404,707.5657348632812,745.9849330357143,793.3672746930804,50.30888173264824,0
2024-01-25,HDFCBANK.NS,706.9110553088505,709.27146932584,690.8017687875753,698.3453979492188,98941852,697.3453979492188,729.444580078125,787.6301763625372,42.61628050446433,1
2024-01-29,HDFCBANK.NS,704.7453443356181,711.923959354735,703.6503013666003,707.9574584960938,65645498,706.9574584960938,713.8358764648438,781.8675856817337,18.02275672954803,0
2024-01-30,HDFCBANK.NS,707.90875580775,712.1185398649957,701.2654836786888,702.9202270507812,41728768,701.9202270507812,707.3560093470982,775.8199375697544,9.897811275977167,1
2024-01-31,HDFCBANK.NS,700.5841161285045,717.8371016849802,699.2700884068386,711.80224609375,65761040,710.80224609375,705.7151838030134,770.1025390625,7.470985551016389,1
2024-02-01,HDFCBANK.NS,713.0189555223712,717.1800828855794,708.6387839338071,713.651611328125,32690740,712.651611328125,705.4162161690848,764.7316138857886,7.031714928461732,0
2024-02-02,HDFCBANK.NS,717.8614275967279,720.7085271394582,701.8251570967384,703.820556640625,44867754,702.820556640625,706.7233189174107,758.869367327009,5.350910052477088,0
2024-02-05,HDFCBANK.NS,703.7475666832909,706.6190243767684,697.9316959646247,703.1878662109375,38605046,702.1878662109375,705.9550519670759,753.5841907319568,5.42780988538748,0
2024-02-06,HDFCBANK.NS,703.5285448598157,705.5482430083341,697.2259293320517,702.8228149414062,41075740,701.8228149414062,706.5946829659598,747.8656296502976,4.579062872135637,0
2024-02-07,HDFCBANK.NS,707.1543478186637,707.5437201567751,694.330191039234,695.9362182617188,54837086,694.9362182617188,704.8773629324777,742.0196039109003,6.012601998386678,0
2024-02-08,HDFCBANK.NS,695.8876252029665,700.3164537570308,681.6034099643059,682.844482421875,69106124,681.844482421875,702.0093994140625,735.9847034272693,10.335611869327614,1
2024-02-09,HDFCBANK.NS,677.5395933880455,688.2709787615526,675.0331498393979,683.1121215820312,56642124,682.1121215820312,697.9108101981027,730.2626720610119,11.435088286505671,0
2024-02-12,HDFCBANK.NS,681.1897546934406,688.0033555217624,673.2567528222265,676.4932250976562,34447812,675.4932250976562,692.6024693080357,724.0991501581101,11.534428283800569,1
2024-02-13,HDFCBANK.NS,677.4421602188512,683.4770749934498,673.7433606505093,678.6588745117188,57580994,677.6588745117188,689.0079432896206,718.1998203822544,11.37535527919603,0
2024-02-14,HDFCBANK.NS,669.6795681971766,677.2231970540489,663.6203545889955,673.597412109375,91320810,672.597412109375,684.7807355608259,712.240240187872,10.706084775286117,1
2024-02-15,HDFCBANK.NS,674.0597534612269,688.903668609651,673.7433958465795,688.197998046875,41584944,687.197998046875,682.6914760044643,706.2435796828497,7.564473140500225,1
2024-02-16,HDFCBANK.NS,692.9918479710976,694.8412181662663,685.4725175238648,691.0451049804688,32175742,690.0451049804688,681.9927455357143,700.2353283110119,6.24859815067887,0
2024-02-19,HDFCBANK.NS,695.4739454261017,695.4739454261017,688.7576582283627,689.682373046875,34451756,688.682373046875,682.9695870535714,697.4449986049107,6.904047764079066,1
2024-02-20,HDFCBANK.NS,688.6603356526384,709.222808572302,687.102965017942,707.787109375,56133508,706.787109375,686.4945853097098,696.7068597702753,11.654076985577015,0
2024-02-21,HDFCBANK.NS,712.507885437546,712.507885437546,698.3939997287421,700.4137573242188,45893136,699.4137573242188,689.9118041992188,695.9768298921131,11.739388905313103,0
2024-02-22,HDFCBANK.NS,689.9987587340186,695.3766603212918,687.2976289140083,690.8748168945312,50560882,689.8748168945312,691.6569388253348,695.7960670107886,10.644717109735666,1
2024-02-23,HDFCBANK.NS,692.3348761341468,697.8587478235042,690.1204320838871,691.3858032226562,29833452,690.3858032226562,694.1981375558036,694.9779750279018,7.1715082848062774,1
2024-02-26,HDFCBANK.NS,687.9546346452112,698.3210050066913,687.9546346452112,692.213134765625,23506870,691.213134765625,694.771728515625,694.6859624953497,6.760408053517327,0
2024-02-27,HDFCBANK.NS,687.9546948776648,694.3545652339111,687.7113519923358,691.1668090820312,32087150,690.1668090820312,694.7891148158482,693.8864077613467,6.749374137234812,0
2024-02-28,HDFCBANK.NS,691.1667470533215,693.1377886016653,683.3067606806109,685.9348754882812,25321986,684.9348754882812,694.2537580217634,693.0775814964658,7.3443493217834055,0
2024-02-29,HDFCBANK.NS,682.3820552900959,686.4215706434694,680.0459994144303,683.0147705078125,53295700,682.0147705078125,690.7148524693081,691.7067493257068,5.46401982192603,1
2024-03-01,HDFCBANK.NS,681.360036052442,697.2989940386686,681.360036052442,696.3256225585938,34738898,695.3256225585938,690.1308332170759,690.8817022414435,4.361909212866899,1
2024-03-04,HDFCBANK.NS,696.422958130924,699.3674307159147,693.186545384466,697.274658203125,35616474,696.274658203125,691.0450962611607,690.5699927920386,5.144367424836335,1
2024-03-05,HDFCBANK.NS,692.067075174591,702.2874750189414,691.8967470591605,701.2410888671875,37991672,700.2410888671875,692.4529942103794,690.477289109003,6.438866939027065,1
2024-03-06,HDFCBANK.NS,697.6883641851937,707.0813632922424,697.6883641851937,702.0928344726562,42409530,701.0928344726562,693.8643798828125,690.4425281343006,7.390071784332614,1
2024-03-07,HDFCBANK.NS,703.5042650748312,706.205394802925,701.5088653436588,703.7962646484375,49348046,702.7962646484375,695.6685878208706,690.8168160574777,8.126686990524258,0
2024-03-11,HDFCBANK.NS,695.9605773947812,703.7231908402335,692.553777365576,694.889892578125,50531094,693.889892578125,696.9478759765625,691.3904070172991,6.960165369948501,1
2024-03-12,HDFCBANK.NS,697.9073192338245,712.5078907659129,695.5955620745772,710.3421630859375,65418454,709.3421630859375,700.851789202009,692.6870756603423,5.311232464074174,1
2024-03-13,HDFCBANK.NS,713.2379447418698,716.2067158438075,705.7429725398497,710.755859375,63067454,709.755859375,702.9132516043527,694.3186296735491,6.0154270086487385,0
2024-03-14,HDFCBANK.NS,711.5831514808099,713.4812375965001,702.9201816497791,708.3466796875,52432158,707.3466796875,704.4949689592634,695.7323346819196,5.734802659099692,0
2024-03-15,HDFCBANK.NS,705.6943406988961,710.2205419583659,701.9225261192986,706.9840698242188,143613804,705.9840698242188,705.3153948102679,697.3221755254837,5.60095180387906,0
2024-03-18,HDFCBANK.NS,704.2342392927528,708.6144107880084,698.7833829737194,703.7719116210938,21437856,702.7719116210938,705.5552629743304,698.0637904575893,5.474465799343077,1
2024-03-19,HDFCBANK.NS,698.6374048635253,706.8624060469253,698.6374048635253,705.3779907226562,36183594,704.3779907226562,705.7812238420759,698.7463088262649,5.4221551200225475,0
2024-03-20,HDFCBANK.NS,705.2320233558721,706.4973944482159,693.3568789456579,696.4716796875,43606094,695.4716796875,706.0071934291294,699.0696091424851,4.900470670566532,1
2024-03-21,HDFCBANK.NS,702.0927826471133,706.3026258563286,700.000069771983,703.6258544921875,28922860,702.6258544921875,705.0477207728794,698.8714541480655,4.555626109895791,0
